Country,Year,code,Code,GROWTH,TEA,FDI,RGDPPC,LOGRGDPPC,INITIAL,CREDIT,RD,POPULATION,PATENTS,LOGPATENTS,PATENT,LOGPATENT,GCF,UNEMPLOYMENT,TRADE,URBAN,POLSTAB,MOBILE,BROADBAND,TELEPHONE,GOVT,EDUC,INFLATION,RGDPPC2001
Sao Tome and Principe,2016,,,,,,5363.677217,8.587405067,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2017,,,,,,5492.910443,8.611213529,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2018,,,,,,5643.657392,8.638287608,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2019,,,,,,5670.012371,8.642946579,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2020,,,,,,5711.269723,8.650196646,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2021,,,,,,5703.248243,8.648791159,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2022,,,,,,5599.724171,8.63047262,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2023,,,,,,5465.566406,8.606223038,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2000,,,,,,40442.93004,10.60764712,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2001,,,,,,38979.04872,10.57077957,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2002,,,,,,36980.20283,10.51813799,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2003,,,,,,40200.33021,10.60163049,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2004,,,,,,42462.47317,10.65637598,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2005,,,,,,43477.20469,10.67999205,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2006,,,,,,42954.91951,10.66790646,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2007,,,,,,42062.72514,10.64691724,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2008,,,,,,43001.95213,10.66900079,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2009,966,SAU,-5.657418037,4.66,0.101690387,40569.14584,10.6107631,10.57077957,45.62979785,0.073380001,28483797,,,,,31.71528236,5.377,84.85834156,81.867,-0.492535233,157.5083371,5.047494195,14.64341288,37.06573,,5.057223147,38979.04872
Saudi Arabia,2010,966,SAU,1.724833907,9.4,0.923670559,41268.90199,10.62786452,10.57077957,39.16420608,0.884000003,29411929,288,5.66296048,9791.945302,9.189315419,30.9263486,5.55,82.54977718,82.084,-0.226726979,175.3178957,5.819400693,14.16347088,33.011585,,5.339416806,38979.04872
Saudi Arabia,2011,,,,,,44683.17913,10.7073524,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2012,,,,,,46075.27798,10.73803182,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2013,,,,,,46251.34354,10.74184579,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2014,,,,,,47053.06516,10.75903129,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2015,,,,,,48237.33762,10.78388864,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2016,966,SAU,0.321643717,11.44,3.296521605,48166.2388,10.78241361,10.57077957,56.27644112,,33416270,1070,6.975413927,32020.33022,10.3741263,30.89753754,5.6,59.90542543,83.401,-0.472771108,143.4406683,19.14498835,12.68476105,34.454937,,2.068840361,38979.04872
Saudi Arabia,2017,966,SAU,-2.3400685,11.45,0.141827981,47500.77215,10.76850125,10.57077957,51.97982641,,34193122,909,6.812345094,26584.29377,10.18807586,28.79614953,5.89,61.81431656,83.622,-0.649576366,117.5995716,19.45798047,13.6279922,32.067123,10.2203,-0.83819458,38979.04872
Saudi Arabia,2018,966,SAU,0.341212854,12.09,1.434131292,47865.53095,10.77615092,10.57077957,,,35018133,1078,6.982862751,30784.05122,10.33475202,26.12306276,6.029,61.95558053,83.844,-0.660840631,117.9691219,19.4809729,15.38461516,33.979706,,2.45814158,38979.04872
Saudi Arabia,2019,966,SAU,-1.445208185,13.96,0.367200871,47297.96516,10.76422255,10.57077957,,,35827362,1188,7.0800265,33159.01405,10.40906988,28.29555132,5.636,60.19818623,84.065,-0.623455822,115.2711969,18.98534701,15.01081213,33.676563,,-2.093333333,38979.04872
Saudi Arabia,2020,966,SAU,-4.79246757,17.3,0.220799099,45388.92571,10.72302343,10.57077957,,0.498019993,35997107,1294,7.165493475,35947.33321,10.48981018,27.69149419,7.45,49.71347553,84.287,-0.650508463,120.052537,21.91915372,15.97088944,39.067623,11.31053,3.44545826,38979.04872
Saudi Arabia,2021,966,SAU,4.461657471,19.62,2.6439106,47754.43145,10.77382715,10.57077957,,0.445499986,35950396,1398,7.242797923,38886.91518,10.5684131,25.44811986,6.621,57.14281356,84.508,-0.59113127,126.3611144,29.45214845,18.34369502,31.896526,,3.063289889,38979.04872
Saudi Arabia,2022,966,SAU,7.312335319,19.24,2.530741902,50683.03244,10.83334647,10.57077957,,0.463349998,36408820,,,,,26.42740459,5.589,63.51366792,84.729,-0.362989008,132.3800002,36.96000035,18.60338237,28.22764,,2.474073719,38979.04872
Saudi Arabia,2023,,,,,,49567.69567,10.8110946,,,,,,,,,,,,,,,,,,,,
Senegal,2000,,,,,,3177.430573,8.063828153,,,,,,,,,,,,,,,,,,,,
Senegal,2001,,,,,,3236.450881,8.082232601,,,,,,,,,,,,,,,,,,,,
Senegal,2002,,,,,,3161.397685,8.058769514,,,,,,,,,,,,,,,,,,,,
Senegal,2003,,,,,,3257.126797,8.088600735,,,,,,,,,,,,,,,,,,,,
Senegal,2004,,,,,,3324.200671,8.108984524,,,,,,,,,,,,,,,,,,,,
Senegal,2005,,,,,,3380.474032,8.125771225,,,,,,,,,,,,,,,,,,,,
Senegal,2006,,,,,,3370.40473,8.122788114,,,,,,,,,,,,,,,,,,,,
Senegal,2007,,,,,,3375.635672,8.124338933,,,,,,,,,,,,,,,,,,,,
Senegal,2008,,,,,,3409.51722,8.134325983,,,,,,,,,,,,,,,,,,,,
Senegal,2009,,,,,,3410.818792,8.134707656,,,,,,,,,,,,,,,,,,,,
Senegal,2010,,,,,,3432.167624,8.140947301,,,,,,,,,,,,,,,,,,,,
Senegal,2011,,,,,,3384.561509,8.126979638,,,,,,,,,,,,,,,,,,,,
Senegal,2012,,,,,,3425.351695,8.13895943,,,,,,,,,,,,,,,,,,,,
Senegal,2013,,,,,,3414.132476,8.135678706,,,,,,,,,,,,,,,,,,,,
Senegal,2014,,,,,,3529.349245,8.168868783,,,,,,,,,,,,,,,,,,,,
Senegal,2015,221,SEN,3.508054186,38.55,2.301949347,3653.160729,8.203348025,8.082232601,27.30468627,0.577199996,14356181,,,,,25.83330875,6.757,58.11033767,45.862,-0.120225243,104.2023505,0.700820135,2.091217859,22.946905,2.53187,0.135211934,3236.450881
Senegal,2016,,,,,,3781.273027,8.237816012,,,,,,,,,,,,,,,,,,,,
Senegal,2017,,,,,,3952.469809,8.282095931,,,,,,,,,,,,,,,,,,,,
Senegal,2018,,,,,,4085.463367,8.315190432,,,,,,,,,,,,,,,,,,,,
Senegal,2019,,,,,,4160.19724,8.333317766,,,,,,,,,,,,,,,,,,,,
Senegal,2020,,,,,,4104.361322,8.319805424,,,,,,,,,,,,,,,,,,,,
Senegal,2021,,,,,,4258.786284,8.356739489,,,,,,,,,,,,,,,,,,,,
Senegal,2022,,,,,,4309.271352,8.368524109,,,,,,,,,,,,,,,,,,,,
Senegal,2023,,,,,,4356.333506,8.379386044,,,,,,,,,,,,,,,,,,,,
Serbia,2000,,,,,,10116.9338,9.221965913,,,,,,,,,,,,,,,,,,,,
Serbia,2001,,,,,,10831.46322,9.290210439,,,,,,,,,,,,,,,,,,,,
Serbia,2002,,,,,,11533.17705,9.352983122,,,,,,,,,,,,,,,,,,,,
Serbia,2003,,,,,,12064.86411,9.398052715,,,,,,,,,,,,,,,,,,,,
Serbia,2004,,,,,,13184.8319,9.486822349,,,,,,,,,,,,,,,,,,,,
Serbia,2005,,,,,,13955.86371,9.543655037,,,,,,,,,,,,,,,,,,,,
Serbia,2006,,,,,,14726.49149,9.597403293,,,,,,,,,,,,,,,,,,,,
Serbia,2007,381,,6.871969801,8.56,10.24575211,15738.49154,9.663864681,9.290210439,31.80230359,0.578769982,7381579,395,5.978885765,53511.58607,10.88765347,24.98826727,18.06,75.60519525,54.328,-0.591357946,114.2961107,4.404501237,40.4766132,,,6.391706444,10831.46322
Serbia,2008,381,,6.10631701,7.59,7.770588521,16699.53372,9.723136077,9.290210439,36.81695237,0.669659972,7350222,386,5.955837369,52515.42062,10.86886213,26.4199419,13.67,78.67948804,54.55,-0.542712986,130.6946168,6.211928785,41.91557649,,10.23721,12.41098678,10831.46322
Serbia,2009,381,,-2.340928202,4.9,6.485914487,16308.60963,9.699448446,9.290210439,40.15068466,0.817300022,7320807,319,5.765191103,43574.43107,10.68222581,18.65666514,16.116,66.0218198,54.772,-0.47735855,135.3233088,8.062683457,42.39941646,,10.30457,8.116950922,10831.46322
Serbia,2010,,,,,,16494.00661,9.710752358,,,,,,,,,,,,,,,,,,,,
Serbia,2011,,,,,,16963.26268,9.738805266,,,,,,,,,,,,,,,,,,,,
Serbia,2012,,,,,,16929.61115,9.736819507,,,,,,,,,,,,,,,,,,,,
Serbia,2013,,,,,,17504.29078,9.770201317,,,,,,,,,,,,,,,,,,,,
Serbia,2014,,,,,,17307.12292,9.758873425,,,,,,,,,,,,,,,,,,,,
Serbia,2015,,,,,,17707.09328,9.781720589,,,,,,,,,,,,,,,,,,,,
Serbia,2016,,,,,,18394.33828,9.819798194,,,,,,,,,,,,,,,,,,,,
Serbia,2017,,,,,,18881.04987,9.845914046,,,,,,,,,,,,,,,,,,,,
Serbia,2018,,,,,,19837.86499,9.895347764,,,,,,,,,,,,,,,,,,,,
Serbia,2019,,,,,,20808.55042,9.943119259,,,,,,,,,,,,,,,,,,,,
Serbia,2020,,,,,,20758.41764,9.940707113,,,,,,,,,,,,,,,,,,,,
Serbia,2021,,,,,,22574.23047,10.02456429,,,,,,,,,,,,,,,,,,,,
Serbia,2022,381,,5.163956938,10.48,7.256138019,23739.95401,10.07491473,9.290210439,40.34724439,0.967100024,6664449,,,,,26.51251914,8.684,138.6507286,56.873,-0.172904298,,,,,,11.98151173,10831.46322
Serbia,2023,,,,,,24510.78743,10.1068686,,,,,,,,,,,,,,,,,,,,
Seychelles,2000,,,,,,20633.6747,9.934679714,,,,,,,,,,,,,,,,,,,,
Seychelles,2001,,,,,,20147.41877,9.910831458,,,,,,,,,,,,,,,,,,,,
Seychelles,2002,,,,,,19777.75252,9.892312975,,,,,,,,,,,,,,,,,,,,
Seychelles,2003,,,,,,18825.22069,9.842952776,,,,,,,,,,,,,,,,,,,,
Seychelles,2004,,,,,,18356.47114,9.817737442,,,,,,,,,,,,,,,,,,,,
Seychelles,2005,,,,,,19917.11945,9.899334915,,,,,,,,,,,,,,,,,,,,
Seychelles,2006,,,,,,21341.85975,9.96842567,,,,,,,,,,,,,,,,,,,,
Seychelles,2007,,,,,,23117.85552,10.04836056,,,,,,,,,,,,,,,,,,,,
Seychelles,2008,,,,,,21990.36853,9.998359842,,,,,,,,,,,,,,,,,,,,
Seychelles,2009,,,,,,21361.13079,9.969328231,,,,,,,,,,,,,,,,,,,,
Seychelles,2010,,,,,,21708.75545,9.985470935,,,,,,,,,,,,,,,,,,,,
Seychelles,2011,,,,,,24406.41298,10.1026012,,,,,,,,,,,,,,,,,,,,
Seychelles,2012,,,,,,24919.95521,10.12342418,,,,,,,,,,,,,,,,,,,,
Seychelles,2013,,,,,,24770.65146,10.11741482,,,,,,,,,,,,,,,,,,,,
Seychelles,2014,,,,,,25379.41807,10.14169381,,,,,,,,,,,,,,,,,,,,
Seychelles,2015,,,,,,27032.20839,10.20478434,,,,,,,,,,,,,,,,,,,,
Seychelles,2016,,,,,,29905.13474,10.30578548,,,,,,,,,,,,,,,,,,,,
Seychelles,2017,,,,,,31595.66806,10.3607753,,,,,,,,,,,,,,,,,,,,
Seychelles,2018,,,,,,32841.42425,10.39944593,,,,,,,,,,,,,,,,,,,,
Seychelles,2019,,,,,,34346.07089,10.44424291,,,,,,,,,,,,,,,,,,,,
Seychelles,2020,,,,,,30056.19943,10.31082422,,,,,,,,,,,,,,,,,,,,
Seychelles,2021,,,,,,29979.82727,10.30828001,,,,,,,,,,,,,,,,,,,,
Seychelles,2022,,,,,,28540.76232,10.2590886,,,,,,,,,,,,,,,,,,,,
Seychelles,2023,,,,,,29468.95128,10.29109249,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2000,,,,,,1050.533241,6.957053163,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2001,,,,,,928.5663141,6.833641799,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2002,,,,,,1110.172133,7.012270357,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2003,,,,,,1167.574979,7.062684209,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2004,,,,,,1202.234053,7.091936816,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2005,,,,,,1221.460307,7.107802395,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2006,,,,,,1246.055182,7.127737986,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2007,,,,,,1316.13603,7.182455473,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2008,,,,,,1353.118671,7.210167334,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2009,,,,,,1358.84687,7.214391729,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2010,,,,,,1409.22611,7.250795975,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2011,,,,,,1454.22573,7.282228894,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2012,,,,,,1631.810181,7.397445218,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2013,,,,,,1925.775131,7.563083831,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2014,,,,,,1963.994734,7.582735808,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2015,,,,,,1524.38761,7.329348041,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2016,,,,,,1582.383509,7.366687539,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2017,,,,,,1602.510628,7.379326821,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2018,,,,,,1619.413413,7.389819272,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2019,,,,,,1665.190393,7.417694746,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2020,,,,,,1595.309828,7.374823246,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2021,,,,,,1623.975624,7.392632511,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2022,,,,,,1643.991981,7.404882698,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2023,,,,,,1664.538919,7.417303439,,,,,,,,,,,,,,,,,,,,
Singapore,2000,,,,,,68019.52957,11.12755014,,,,,,,,,,,,,,,,,,,,
Singapore,2001,65,,-3.703665952,6.05,18.93986069,65500.31341,11.08981021,11.08981021,115.0239673,2.009299994,4138012,524,6.261491684,126630.8556,11.74903148,27.6094318,3.76,349.2921057,100,,72.58809459,3.663859568,47.25408284,,,0.997197956,65500.31341
Singapore,2002,65,,2.979229621,5.91,6.653665882,67451.71815,11.11916733,11.08981021,102.0242236,2.032819986,4175950,624,6.436150368,149427.0765,11.91456377,25.07361279,5.65,349.746014,100,1.253566265,79.3192099,6.46428816,46.14065238,,,-0.391676867,65500.31341
Singapore,2003,65,,6.101275546,4.95,17.46241537,71567.13333,11.17839122,11.08981021,104.7828006,1.996790051,4114826,626,6.439350371,152132.7998,11.9325091,17.22452487,5.93,377.2185643,100,0.876536012,84.63439691,9.868886484,44.70693122,,,0.5079053,65500.31341
Singapore,2004,65,,8.572205292,5.66,21.20272375,77702.01492,11.26063647,11.08981021,95.72896576,2.078589916,4166664,641,6.463029457,153840.0985,11.94366902,22.89246167,5.84,401.5237125,100,1.092955947,93.4502185,12.76694794,43.48536742,,,1.662727199,65500.31341
Singapore,2005,65,,4.872093269,7.24,15.11335885,81487.72956,11.30820773,11.08981021,89.2233562,2.148060083,4265762,569,6.343880434,133387.6574,11.80101488,21.50693625,5.59,420.4305129,100,1.153349996,100.9198005,15.10367492,42.45232859,,10.55879,0.425106277,65500.31341
Singapore,2006,65,,5.648343294,4.8,26.3271523,86090.43627,11.36315361,11.08981021,84.287056,2.116559982,4401365,626,6.439350371,142228.6041,11.86519093,22.37926344,4.48,425.3633995,100,1.248492837,106.7315594,17.56124873,41.3120631,,10.43768,0.962901778,65500.31341
Singapore,2007,,,,,,90027.3401,11.40786868,,,,,,,,,,,,,,,,,,,,
Singapore,2008,,,,,,86952.46287,11.37311684,,,,,,,,,,,,,,,,,,,,
Singapore,2009,,,,,,84477.12455,11.34423606,,,,,,,,,,,,,,,,,,,,
Singapore,2010,,,,,,95043.96388,11.46209484,,,,,,,,,,,,,,,,,,,,
Singapore,2011,65,,4.023381649,6.6,17.59603141,98867.94528,11.50154035,11.08981021,104.7036738,2.069550037,5183688,1056,6.962243464,203715.9644,12.22448197,26.69199435,3.89,379.0986314,100,1.191421747,147.5817519,26.66366743,38.21186425,,11.2477,5.247793398,65500.31341
Singapore,2012,65,,1.904462237,11.56,18.74352442,100750.848,11.5204059,11.08981021,112.9735432,1.918329954,5312437,1081,6.985641818,203484.766,12.22334642,29.26294267,3.72,369.2129658,100,1.368174553,149.9274113,26.62700121,36.93734478,,11.2535,4.575602704,65500.31341
Singapore,2013,65,,3.133979149,10.68,20.93448104,103908.3585,11.55126462,11.08981021,124.0659516,1.921040058,5399162,1143,7.041411664,211699.5193,12.26292319,29.97950219,3.86,367.04178,100,1.378178358,154.0346262,27.26150564,35.90691147,,11.37757,2.358604154,65500.31341
Singapore,2014,65,,2.594723155,10.96,21.81848808,106604.4928,11.57688094,11.08981021,128.1297633,2.082279921,5469724,1303,7.172424577,238220.4294,12.3809517,29.43000828,3.74,360.4673192,100,1.186271429,145.4770145,26.46081089,35.84416629,,11.44261,1.02514803,65500.31341
Singapore,2015,,,,,,108483.2101,11.59435069,,,,,,,,,,,,,,,,,,,,
Singapore,2016,,,,,,110927.693,11.61663385,,,,,,,,,,,,,,,,,,,,
Singapore,2017,,,,,,115831.1115,11.65988847,,,,,,,,,,,,,,,,,,,,
Singapore,2018,,,,,,119343.1455,11.6897582,,,,,,,,,,,,,,,,,,,,
Singapore,2019,,,,,,119572.2771,11.6916763,,,,,,,,,,,,,,,,,,,,
Singapore,2020,,,,,,115304.1495,11.65532869,,,,,,,,,,,,,,,,,,,,
Singapore,2021,,,,,,131864.0923,11.78952707,,,,,,,,,,,,,,,,,,,,
Singapore,2022,,,,,,132468.9303,11.79410341,,,,,,,,,,,,,,,,,,,,
Singapore,2023,,,,,,127543.5548,11.75621319,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2000,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2001,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2002,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2003,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2004,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2005,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2006,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2007,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2008,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2009,,,,,,49868.64491,10.81714773,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2010,,,,,,51739.47101,10.85397623,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2011,,,,,,55124.66872,10.9173526,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2012,,,,,,53946.94955,10.89575643,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2013,,,,,,51715.28688,10.8535087,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2014,,,,,,51029.86277,10.84016628,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2015,,,,,,49583.90803,10.81142163,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2016,,,,,,49849.34088,10.81676055,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2017,,,,,,46543.09526,10.74813394,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2018,,,,,,42996.44783,10.66887278,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2019,,,,,,46851.80625,10.75474484,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2020,,,,,,39906.08067,10.59428399,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2021,,,,,,41365.80751,10.63020991,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2022,,,,,,45219.70753,10.71928828,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),2023,,,,,,46444.80425,10.74601988,,,,,,,,,,,,,,,,,,,,
Slovakia,2000,,,,,,18211.86908,9.809828808,,,,,,,,,,,,,,,,,,,,
Slovakia,2001,,,,,,18838.8899,9.843678624,,,,,,,,,,,,,,,,,,,,
Slovakia,2002,,,,,,19695.57767,9.888149406,,,,,,,,,,,,,,,,,,,,
Slovakia,2003,,,,,,20792.33517,9.942339696,,,,,,,,,,,,,,,,,,,,
Slovakia,2004,,,,,,21894.39536,9.993985963,,,,,,,,,,,,,,,,,,,,
Slovakia,2005,,,,,,23342.27237,10.05802126,,,,,,,,,,,,,,,,,,,,
Slovakia,2006,,,,,,25323.60864,10.13949239,,,,,,,,,,,,,,,,,,,,
Slovakia,2007,,,,,,28058.48101,10.24204622,,,,,,,,,,,,,,,,,,,,
Slovakia,2008,,,,,,29597.31728,10.295439,,,,,,,,,,,,,,,,,,,,
Slovakia,2009,,,,,,27945.36185,10.23800652,,,,,,,,,,,,,,,,,,,,
Slovakia,2010,,,,,,29794.57029,10.30208145,,,,,,,,,,,,,,,,,,,,
Slovakia,2011,421,SVK,2.539157147,14.2,5.435795254,30551.10125,10.32715601,9.843678624,45.90598542,0.652549982,5398384,224,5.411646052,41493.89891,10.63330168,25.71868694,13.634,167.9941753,54.42,0.974757314,110.7424278,17.6412077,19.54631775,41.354557,12.49848,3.919285991,18838.8899
Slovakia,2012,421,SVK,1.146520641,10.22,1.877505908,30901.37593,10.33855599,9.843678624,46.20796107,0.794610023,5407579,168,5.123963979,31067.50729,10.34391777,20.72683775,13.966,176.1664778,54.28,1.08840096,112.6667989,19.32770018,18.02017014,41.10882,12.37735,3.606102635,18838.8899
Slovakia,2013,421,SVK,0.524660149,9.52,1.014705973,31063.50314,10.34378888,9.843678624,47.78099809,0.820050001,5413393,184,5.214935758,33989.77314,10.43381497,20.9943276,14.227,181.3506831,54.14,1.119518161,114.6576409,20.482243,17.8606208,42.47436,12.442,1.40047369,18838.8899
Slovakia,2014,421,SVK,2.59757523,10.9,-0.357767207,31870.401,10.36943299,9.843678624,49.63547412,0.876999974,5418649,211,5.351858133,38939.59546,10.56976689,21.86347203,11.537,178.0334967,54,1.039121151,117.686388,21.97990283,16.95083133,43.256912,12.4436,-0.07616533,18838.8899
Slovakia,2015,421,SVK,5.06728463,9.64,1.71020565,33485.36493,10.41886375,9.843678624,52.49673614,1.157269955,5423801,228,5.429345629,42036.94051,10.64630405,24.62708506,11.492,180.188032,53.889,0.865759432,123.0642809,23.48281225,15.97638394,45.563488,12.63834,-0.325219777,18838.8899
Slovakia,2016,421,SVK,1.812607028,9.45,5.272631493,34092.32301,10.43682751,9.843678624,56.92015981,0.788569987,5430798,220,5.393627546,40509.70042,10.60929674,23.26964395,9.679,184.0334455,53.806,0.708230555,128.6989641,24.60856278,15.16411742,42.545765,12.71166,-0.520010196,18838.8899
Slovakia,2017,421,SVK,2.778454293,11.8,4.417755844,35039.56262,10.46423306,9.843678624,60.0834344,0.884559989,5439232,183,5.209486153,33644.45569,10.42360356,23.05899063,8.142,188.0591134,53.751,0.902730107,130.8550955,25.84141386,13.95079913,39.494907,12.76618,1.311945882,18838.8899
Slovakia,2018,421,SVK,3.886398879,12.12,2.12068481,36401.33979,10.50236086,9.843678624,61.71619412,0.83555001,5446771,217,5.379897354,39840.11812,10.59262968,23.35210202,6.544,189.8040297,53.726,0.736512184,132.9546485,27.67751608,13.26854603,39.669518,12.86622,2.514037129,18838.8899
Slovakia,2019,421,SVK,2.372623516,13.33,2.156631368,37265.00654,10.52581,9.843678624,62.54239793,0.822409987,5454147,206,5.327876169,37769.42572,10.53925521,23.72753904,5.761,183.4934471,53.729,0.667275548,135.6735811,29.16346102,12.38185571,40.533443,12.91142,2.664561334,18838.8899
Slovakia,2020,421,SVK,-3.418371978,13.8,-1.069632974,35993.30046,10.4910881,9.843678624,66.26335173,0.897809982,5458827,206,5.327876169,37737.04497,10.53839752,19.89240371,6.719,168.4791561,53.76,0.633921087,133.5923247,31.18307631,11.88381729,44.751705,,1.936941267,18838.8899
Slovakia,2021,421,SVK,5.011911889,6.39,2.293857638,37790.78744,10.53982063,9.843678624,66.17490687,0.915390015,5447247,146,4.983606622,26802.52979,10.19625156,22.14894941,6.894,184.2012065,53.82,0.617806435,135.1475011,32.57696661,10.59893656,45.573914,,3.149606299,18838.8899
Slovakia,2022,421,SVK,2.040708666,10.73,3.503297097,38607.3095,10.5611969,9.843678624,66.93039979,,5431752,,,,,23.04521132,6.143,203.9481198,53.909,0.443434268,131.9254542,32.97311061,9.57849742,42.27934,,12.77414636,18838.8899
Slovakia,2023,,,,,,39259.88379,10.57795851,,,,,,,,,,,,,,,,,,,,
Slovenia,2000,,,,,,30468.83358,10.32445959,,,,,,,,,,,,,,,,,,,,
Slovenia,2001,,,,,,31399.38939,10.35454373,,,,,,,,,,,,,,,,,,,,
Slovenia,2002,386,SVN,3.377418071,4.63,7.874877142,32459.87804,10.38776008,10.35454373,,1.443249941,1994530,300,5.703782475,150411.3751,11.92112932,25.44458772,5.927,103.6512806,50.857,1.303833246,84.04384184,2.859962889,40.71985268,47.26141,,7.480777707,31399.38939
Slovenia,2003,386,SVN,2.898197278,4.05,1.807339887,33400.62934,10.41633002,10.35454373,,1.247910023,1995733,310,5.736572297,155331.3995,11.95331618,26.56201862,6.481,102.3246259,51.082,1.18649447,87.42014596,2.915033646,40.83228654,47.154797,,5.544164218,31399.38939
Slovenia,2004,386,SVN,4.292355219,2.6,2.217360971,34834.303,10.4583579,10.35454373,0.186169862,1.37026,1997012,342,5.834810737,171255.8562,12.05091395,28.79761681,6.017,111.556541,51.308,1.081613421,92.58359451,5.762895386,49.80382847,46.627357,11.83051,3.592975942,31399.38939
Slovenia,2005,386,SVN,3.618340924,4.36,2.681294213,36094.72684,10.49390206,10.35454373,52.28855019,1.417780042,2000474,344,5.840641657,171959.2457,12.05501278,28.46096852,6.515,120.2626178,51.533,1.092811227,87.75196057,9.809066141,50.85031859,46.39378,11.68457,2.451501323,31399.38939
Slovenia,2006,386,SVN,5.409482633,4.63,1.752794413,38047.26482,10.54658448,10.35454373,60.01031257,1.537050009,2006868,287,5.659482216,143008.9074,11.8706622,30.2915847,5.957,129.7883935,51.758,1.085729003,90.36547028,13.89641284,51.10599582,45.539127,11.81441,2.457924442,31399.38939
